id_tempo,id_unidade_orc,id_origem,id_especie,id_desdobramento_1,id_desdobramento_2,id_desdobramento_3,id_tipo,id_item,id_subitem,id_fonte,cd_fonte,cd_classificacao_rec,ano_particao,vr_efetivado
2242,3715,86,196,106,273,517,415,3141,1915,47,58,7990011101003.0,2018,22324793.55
2242,3719,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,667.66
2242,3820,141,206,17,343,639,1005,2595,1616,25,60,1610011106000.0,2018,300180.3
2242,3809,141,206,17,343,639,1005,4739,1267,25,60,1610011129000.0,2018,1287.0
2242,3746,141,206,17,154,189,575,4614,2950,25,60,1610031104000.0,2018,17699.86
2242,3719,141,206,17,154,189,575,3078,2951,25,60,1610031106000.0,2018,22066.010000000002
2238,3730,16,146,76,181,225,801,4404,61,92,45,2440001199000.0,2018,616.1800000000001
2238,3718,112,132,23,176,521,419,3469,1192,40,49,7210991103000.0,2018,244675.07
2238,3826,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,436667.35000000003
2236,3776,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,18696416.63
2236,3787,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,0.59
2236,3731,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,12772.35
2236,3757,6,128,36,92,159,1242,2687,964,65,61,1349011101000.0,2018,1535825.5
2236,3794,141,159,167,98,172,1466,3638,2497,65,61,1640011101000.0,2018,2339.82
2236,3768,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,-2519.43
2236,3732,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,504231.66000000003
2236,3758,10,217,82,284,327,804,3940,3098,96,70,1728109109002.0,2018,600000.0
2237,3781,120,44,124,64,5,609,3128,1545,73,10,1118013101000.0,2018,51753053.46
2237,3723,6,191,118,91,60,1440,4806,1705,29,21,1321001101000.0,2018,329.33
2237,3777,141,193,94,312,174,162,4283,1047,25,60,1690991201000.0,2018,803.1800000000001
2237,3717,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2018,632529.43
2238,3781,81,199,127,331,216,1170,3143,47,4,23,9118013103000.0,2018,-14059959.27
2238,3823,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,0.0
2238,3706,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,2080.2400000000002
2238,3744,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,44197.41
2238,3715,137,22,14,186,537,808,3785,84,91,43,1210042102000.0,2018,2134712.66
2238,3715,137,22,14,186,537,808,4419,2314,91,43,1210042103000.0,2018,2334841.91
2240,3814,120,76,64,41,659,1057,4970,3046,136,77,1122021301000.0,2018,182796.49
2241,3769,16,145,173,110,606,773,4351,2662,93,24,2418109120006.0,2018,514000.0
2241,3757,120,76,2,377,308,776,4358,1150,320,26,1121041201000.0,2018,86176.39
2246,3873,137,22,14,186,537,808,3177,836,79,50,1210042101000.0,2019,0.0
2246,3937,120,76,2,266,506,206,4354,1144,72,53,1121011301005.0,2019,98651.5
2237,3732,120,76,64,111,205,1141,3735,1528,25,60,1122011101006.0,2018,174119.76
2237,3762,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,16680.16
2239,3757,120,76,2,377,308,10,4951,3005,132,91,1121041105000.0,2018,147608.93
2240,3776,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2018,583989.0700000001
2237,3823,120,44,124,64,5,609,4665,403,4,23,1118013103000.0,2018,0.0
2237,3823,120,44,124,169,113,216,2831,1547,4,23,1118021203000.0,2018,0.0
2237,3723,11,168,154,165,607,946,4268,267,4,23,1922991199000.0,2018,161.27
2237,3781,104,127,86,24,428,50,2569,1949,4,23,9718016101003.0,2018,-7814062.68
2237,3723,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,25600.83
2237,3711,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,2639.57
2237,3781,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,137269.73
2240,3718,137,22,52,184,542,252,3200,1253,79,50,1218023102000.0,2018,22119098.55
2240,3715,86,196,106,273,517,415,3141,786,47,58,7990011101004.0,2018,37062712.83
2242,3769,11,131,96,413,802,183,4000,2933,25,60,1910011106000.0,2018,436651.56
2242,3812,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,174649.94
2242,3823,134,201,129,12,622,626,3467,426,4,23,9118021303000.0,2018,0.0
2242,3800,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,140140.71
2242,3752,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,108339.56
2242,3781,120,76,2,266,506,206,4354,2241,76,27,1121011301003.0,2018,368.94
2246,3861,137,22,14,186,238,655,4446,2349,91,43,1210044101000.0,2019,0.0
2246,3861,137,22,14,186,238,655,3524,1263,91,43,1210044102000.0,2019,16019.49
2246,3861,11,168,154,165,607,946,4268,267,43,44,1922991199000.0,2019,0.0
2246,3879,10,146,76,181,225,801,4404,61,92,45,1740001199000.0,2019,0.0
2247,3888,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,2391.18
2247,3872,6,128,36,92,159,1242,2687,964,65,61,1349011101000.0,2019,803991.06
2247,3884,141,206,17,343,639,1005,2935,3070,25,60,1610011123002.0,2019,1336675.87
2247,3865,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,-108.57000000000001
2247,3873,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,186110.06
2247,3916,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2019,0.0
2247,3918,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2019,101329.73
2247,3940,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,5959.75
2247,3937,120,76,64,111,205,1327,4661,1531,133,29,1122011201002.0,2019,50.11
2247,3937,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2019,0.0
2235,3781,120,44,124,169,113,215,2830,1547,54,20,1118021102000.0,2018,994201256.7
2235,3781,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,278992.37
2235,3823,120,44,124,64,5,17,3447,405,4,23,1118013303000.0,2018,0.0
2236,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-37420881.66
2236,3814,10,145,173,109,606,773,3317,1112,93,24,1718109102001.0,2018,8000.0
2236,3782,10,145,173,109,606,773,3168,76,93,24,1718109111002.0,2018,200000.0
2236,3715,137,22,14,186,238,655,3524,1263,91,43,1210044102000.0,2018,18213.12
2237,3814,100,213,160,72,417,1175,4396,1926,25,60,7310021101001.0,2018,220175.11000000002
2237,3809,10,194,41,1,501,592,3429,1873,96,70,1738109105002.0,2018,18000.0
2237,3781,120,76,2,377,308,776,3437,13,8,72,1121041202000.0,2018,52290.56
2241,3715,86,196,106,273,517,415,3141,2286,47,58,7990011101006.0,2018,5292541.04
2241,3778,120,76,2,266,506,790,3456,1175,25,60,1121011104000.0,2018,3052142.59
2240,3826,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,3860.61
2240,3808,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,662.65
2240,3812,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,130839.6
2240,3767,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,20243.16
2247,3915,16,145,173,110,606,773,2731,1773,69,73,2418109106001.0,2019,11700.0
2247,3872,6,191,118,91,60,1440,4806,1705,98,74,1321001101000.0,2019,107.85000000000001
2247,3884,120,76,64,41,659,1057,4970,3046,136,77,1122021301000.0,2019,157052.25
2238,3775,7,8,140,291,430,435,2571,1215,25,60,1400001101000.0,2018,423.0
2238,3795,141,206,17,343,639,1005,4754,2376,25,60,1610011119000.0,2018,1806.18
2239,3827,11,168,63,419,306,202,2810,2235,96,70,1921991101999.0,2018,0.0
2239,3787,16,194,42,164,501,592,2811,651,96,70,2438109120001.0,2018,125533.3
2239,3814,120,76,2,266,506,790,4667,36,136,77,1121011102000.0,2018,56221970.76
2239,3814,120,76,64,111,205,1140,2670,943,136,77,1122011308000.0,2018,101605.93000000001
2248,3937,120,44,124,169,113,217,2829,407,73,10,1118021301001.0,2019,13109918.68
2248,3937,120,44,124,64,209,400,3743,1895,54,20,1118012202000.0,2019,16142216.77
2248,3899,6,191,118,91,60,1440,4806,1705,29,21,1321001101000.0,2019,283050.22000000003
2248,3899,10,139,9,148,285,741,3356,1445,4,23,1758011103001.0,2019,410645399.25
2248,3865,137,22,14,26,431,322,4219,586,25,60,1210991101008.0,2019,9029.15
2248,3867,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,151222.52
2248,3868,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2019,147.1
2248,3859,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2019,0.0
2248,3939,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,14320.37
2239,3732,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,234.14000000000001
2239,3809,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,2074.77
2239,3814,11,131,96,413,802,183,4976,3068,25,60,1910011108002.0,2018,33475.2
2246,3937,6,191,118,91,452,324,2979,960,73,10,1321005101002.0,2019,0.0
2246,3888,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,444191.28
2246,3861,6,191,118,91,565,699,3584,1707,25,60,1321004101001.0,2019,918.3000000000001
2246,3880,141,206,17,343,639,1005,4722,1977,25,60,1610011107000.0,2019,96379.46
2247,3937,120,44,124,169,113,217,2829,408,73,10,1118021301002.0,2019,2392771.72
2247,3937,10,145,173,147,284,170,2750,2516,73,10,1718016101001.0,2019,29830746.21
2247,3937,120,44,124,64,209,212,3742,1541,54,20,1118012102000.0,2019,387867766.98
2247,3899,6,191,118,91,60,1440,4806,1705,29,21,1321001101000.0,2019,323330.12
2247,3865,11,131,96,418,497,1317,4634,2225,79,50,1910091101000.0,2019,1630.58
2238,3723,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,137.01
2238,3746,135,120,47,13,16,634,4687,804,25,60,7610011124000.0,2018,35285.8
2239,3715,137,22,14,186,238,655,4446,2349,91,43,1210044101000.0,2018,75866.66
2246,3909,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2019,0.0
2246,3916,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2019,0.0
2237,3759,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,7087.27
2238,3781,120,44,124,169,113,216,2829,407,73,10,1118021201001.0,2018,17970935.18
2238,3781,11,168,154,307,460,720,3618,1747,73,10,1922061101999.0,2018,50598.5
2238,3823,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,0.0
2238,3781,120,44,124,64,209,213,3744,1543,54,20,1118012302000.0,2018,5588004.0600000005
2239,3823,11,208,58,212,794,173,4584,2915,73,10,1990991199000.0,2018,0.0
2239,3718,137,22,14,26,431,322,2976,2076,79,50,1210991102002.0,2018,49798.06
2239,3760,137,22,14,26,431,322,4815,2437,25,60,1210991105002.0,2018,185153.77
2240,3815,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,0.0
2240,3760,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2650446.49
2240,3719,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,-1203.6100000000001
2241,3787,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,74547.2
2241,3801,141,158,91,47,70,534,2720,2860,25,60,1630011199000.0,2018,4132.51
2241,3798,6,191,118,91,60,1440,4806,1705,74,47,1321001101000.0,2018,5479.17
2241,3781,14,51,190,417,493,372,3087,366,33,48,2220001101000.0,2018,17783.600000000002
2241,3718,137,22,52,184,542,252,2600,2343,79,50,1218023103000.0,2018,8770429.17
2239,3823,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,0.0
2239,3823,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,0.0
2241,3814,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2018,7062.6
2241,3801,6,191,118,91,60,1440,4806,1705,26,86,1321001101000.0,2018,193414.6
2236,3715,11,168,154,165,607,946,4268,267,47,58,1922991199000.0,2018,145434.01
2236,3715,86,196,106,273,517,415,3141,1916,47,58,7990011101005.0,2018,204377.52000000002
2236,3760,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2392382.67
2246,3867,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,1349.58
2246,3911,11,208,58,212,794,176,3055,1069,25,60,1990991299000.0,2019,31508.170000000002
2246,3914,135,138,132,180,323,426,4088,807,25,60,7630011107000.0,2019,9994.960000000001
2246,3872,11,168,63,419,306,202,2810,2604,65,61,1921991101001.0,2019,0.0
2246,3869,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,42756.68
2240,3781,104,127,86,24,428,50,2569,1949,4,23,9718016101003.0,2018,-8576525.18
2240,3806,10,145,173,109,606,773,2731,1416,93,24,1718109106002.0,2018,1934178.0
2240,3769,10,145,173,109,606,773,4351,3171,93,24,1718109120013.0,2018,50487.87
2231,3781,6,191,118,91,452,324,2979,960,73,10,1321005101002.0,2018,0.0
2231,3781,6,191,57,399,770,877,2686,589,73,10,1322001102000.0,2018,106689.43000000001
2231,3781,10,145,173,109,606,773,4853,718,93,24,1718109105001.0,2018,0.0
2231,3719,10,145,173,109,606,773,4853,2217,93,24,1718109105003.0,2018,0.0
2231,3773,11,168,154,165,607,946,4268,267,40,49,1922991199000.0,2018,3590.81
2231,3773,112,132,23,176,521,419,4080,1190,40,49,7210991101002.0,2018,840893.6900000001
2231,3718,112,132,46,276,317,629,3471,794,40,49,7218021101003.0,2018,18365982.96
2231,3718,112,132,46,276,624,35,3472,2295,40,49,7218025101003.0,2018,18092489.41
2231,3781,10,145,173,147,792,915,3973,1798,89,51,1718017101001.0,2018,35031353.33
2231,3781,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,0.0
2231,3761,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,47405.37
2231,3762,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,6825.41
2231,3814,141,206,17,343,639,263,4178,3044,25,60,1610011223002.0,2018,0.21
2231,3715,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2018,0.0
2231,3807,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,580.27
2231,3781,16,217,168,407,327,804,4859,2170,96,70,2428109120002.0,2018,0.0
2231,3781,112,132,46,276,317,629,3471,430,28,75,7218021101001.0,2018,13161596.93
2231,3801,10,145,173,52,85,356,3668,1459,6,85,1718031103002.0,2018,0.0
2231,3801,16,145,173,199,358,139,4248,236,6,85,2418031101002.0,2018,0.0
2231,3801,10,145,173,52,85,356,4306,679,26,86,1718031102002.0,2018,0.0
2232,3823,91,183,69,274,316,968,4680,421,4,23,9118012103000.0,2018,0.0
2232,3781,91,183,69,274,316,968,4680,421,4,23,9118012103000.0,2018,-74803182.83
2232,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-119256525.28
2232,3743,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,3498.23
2232,3734,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,509545.57
2232,3781,11,168,154,307,460,720,3618,1747,31,25,1922061101999.0,2018,3313.38
2232,3781,120,76,2,266,506,7,3434,7,72,53,1121011201005.0,2018,263938.98
2232,3719,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,342469.64
2232,3787,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,2146.52
2233,3781,120,44,124,169,113,216,2829,408,73,10,1118021201002.0,2018,436315.0
2233,3781,6,207,20,394,553,491,3256,2781,73,10,1310011101001.0,2018,62907.15
2233,3781,125,204,114,337,630,1184,3491,2306,73,10,9910011104001.0,2018,-26586.74
2233,3801,6,191,118,91,60,1440,4806,1705,64,37,1321001101000.0,2018,384334.79
2233,3719,141,206,17,154,189,575,3078,2951,25,60,1610031106000.0,2018,54379.32
2233,3760,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,67460.5
2233,3784,11,131,96,105,396,370,3084,1856,25,60,1910041103000.0,2018,334404.07
2233,3731,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,363.8
2233,3769,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,659.84
2234,3775,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,9797.550000000001
2234,3737,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,18250.68
2234,3718,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,16888.2
2234,3781,120,76,64,111,205,1141,3735,16,133,29,1122011101002.0,2018,1028328.33
2234,3723,11,168,154,165,607,946,3626,1761,87,36,1922991102000.0,2018,47363.25
2234,3723,11,168,154,165,607,946,4860,1769,87,36,1922991108000.0,2018,704.0500000000001
2234,3715,112,132,23,66,214,627,4079,1921,77,42,7210041104000.0,2018,34793445.86
2234,3715,137,22,14,186,635,60,3805,2339,91,43,1210043105000.0,2018,43915.74
2234,3781,14,21,152,57,191,934,3401,711,33,48,2213001101001.0,2018,0.0
2234,3718,137,22,52,184,542,252,2600,2343,79,50,1218023103000.0,2018,8575390.61
2233,3801,10,145,173,52,85,356,3364,1070,5,22,1718031101001.0,2018,781531.75
2233,3823,10,145,173,147,682,351,3044,1054,4,23,1718011101003.0,2018,0.0
2233,3781,91,183,69,274,316,968,4680,421,4,23,9118012103000.0,2018,-75305465.07
2233,3823,134,201,129,12,622,1172,3467,426,4,23,9118021103000.0,2018,0.0
2233,3759,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,1121.26
2233,3781,120,76,2,266,506,790,2834,1901,76,27,1121011101001.0,2018,62204706.55
2233,3778,120,76,2,266,506,790,3456,1175,25,60,1121011104000.0,2018,3025518.34
2233,3814,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,3942002.25
2233,3767,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,379.2
2233,3746,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2018,1754.1200000000001
2233,3769,141,206,17,343,639,1005,3804,2750,25,60,1610011111001.0,2018,2236.96
2233,3777,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,182719.14
2233,3734,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,88943.56
2233,3827,10,146,153,221,503,594,4934,2981,96,70,1748101105001.0,2018,1401210.0
2233,3814,120,76,64,111,205,1141,4659,17,136,77,1122011102000.0,2018,1013533.92
2234,3781,10,145,173,414,292,1494,4905,344,4,23,1718061101003.0,2018,3080863.42
2234,3795,10,145,173,109,606,773,3335,2224,93,24,1718109117004.0,2018,349975.0
2234,3750,11,168,154,307,460,720,3618,1747,93,24,1922061101999.0,2018,8072.4400000000005
2232,3723,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,838705.47
2232,3715,112,132,23,66,214,627,4079,1921,77,42,7210041104000.0,2018,35267555.32
2233,3814,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2018,55760.840000000004
2233,3801,6,191,118,91,60,1440,4806,1705,6,85,1321001101000.0,2018,108.0
2233,3801,11,168,154,165,607,946,4852,2863,26,86,1922991101000.0,2018,0.0
2234,3823,120,44,124,64,209,400,3743,1895,54,20,1118012202000.0,2018,0.0
2249,3937,120,76,2,266,506,790,2834,2270,72,53,1121011101005.0,2019,912902.29
2249,3937,120,76,2,266,506,598,3727,1880,72,53,1121011401005.0,2019,68454.42
2249,3847,10,145,173,432,288,1489,4591,328,44,56,1718121101000.0,2019,82611.17
2249,3861,11,168,154,165,607,946,4268,267,47,58,1922991199000.0,2019,66452.99
2249,3873,6,207,20,394,553,302,4195,1320,25,60,1310011201001.0,2019,5585.42
2231,3787,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,436.01
2236,3781,120,44,124,169,113,217,2829,407,73,10,1118021301001.0,2018,10114674.1
2249,3884,10,194,41,1,501,592,3641,2156,96,70,1738109102001.0,2019,103000.0
2249,3913,16,194,42,164,799,181,4987,3083,96,70,2438102001001.0,2019,-208975.64
2237,3773,112,132,23,176,521,419,4080,1923,40,49,7210991101003.0,2018,215486.26
2249,3882,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,275430.91000000003
2249,3837,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2019,142960.0
2236,3781,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,-109705.6
2249,3861,137,22,14,186,635,60,4123,2702,91,43,1210043104000.0,2019,5953387.95
2249,3869,14,21,152,57,191,934,3402,1109,74,47,2213001199000.0,2019,2100.0
2231,3801,10,145,173,52,85,356,3364,1070,64,37,1718031101001.0,2018,66557343.03
2231,3715,112,132,23,66,214,627,4683,50,77,42,7210041107000.0,2018,3483634.34
2239,3781,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,36.82
2239,3814,141,206,17,343,639,1005,3802,2338,25,60,1610011101000.0,2018,7058390.17
2239,3763,141,206,17,343,639,1005,4722,1977,25,60,1610011107000.0,2018,111099.11
2239,3736,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,568691.28
2239,3755,141,206,17,154,189,575,4614,2950,25,60,1610031104000.0,2018,0.0
2239,3807,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,1188171.73
2241,3781,120,44,124,169,113,215,2829,407,73,10,1118021101001.0,2018,2308443878.04
2241,3792,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2018,8006.26
2241,3781,116,162,75,179,419,978,3150,2655,73,10,7500001102003.0,2018,131260.36000000002
2241,3781,120,44,124,169,113,217,2831,1547,4,23,1118021303000.0,2018,3107113.63
2232,3781,8,11,15,28,31,1191,4426,845,73,10,1500001102002.0,2018,8322.16
2232,3781,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2018,2033.81
2232,3781,120,44,124,169,113,215,2830,1547,54,20,1118021102000.0,2018,967903665.4
2232,3723,6,191,118,91,60,1440,4806,1705,29,21,1321001101000.0,2018,275.17
2242,3781,120,44,124,64,209,400,3446,1163,73,10,1118012201000.0,2018,3835825.06
2242,3781,120,44,124,169,113,215,2829,407,73,10,1118021101001.0,2018,2367963298.0
2242,3731,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2018,172920664.72
2242,3781,120,44,124,169,113,215,2831,1547,4,23,1118021103000.0,2018,591990851.57
